date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2022-01-14,16930000,983330,3512741,3352346,10120000,983330,3155260,3044125,10120000,1280000,3221000,3082408,10120000,1280000,3460667,3285000,5530000,2750000,3966000,3850000
