date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-10-22,3250000,296010,1113766,1057456,3250000,331210,967163,895948,3200000,331210,923064,853408,2830000,331210,944225,867796,913690,626330,832702,874497
