date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-10-20,5740000,543060,1361193,1298408,2720000,543060,1131212,1090865,2720000,704470,1188417,1152396,2070000,766400,1238242,1209770,1100000,836840,965658,963817
