date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-10-21,9620000,975030,2470751,2294939,9620000,975030,2786723,2596250,9620000,1180000,3096834,2922778,7120000,1630000,3526667,3400385,3770000,1930000,3032000,3153334
