date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-12-29,5550000,765960,1593694,1520470,3470000,765960,1587563,1531202,3470000,765960,1627364,1574739,3470000,856350,1838737,1787390,1550000,913610,1212722,1200000
