date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2022-01-06,6210000,507830,1926544,1840000,6210000,507830,2012532,1915500,6210000,1010000,2141834,2019815,6210000,1130000,2577000,2421924,2590000,1340000,1698000,1520000
