date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-12-24,1240000000,9740000,367381500,349683889,867370000,111320000,307162667,289486250,867370000,111320000,336019667,318629630,867370000,196300000,352846334,335998077,246150000,196300000,217960000,215783334
