date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-10-03,119530000,9840000,29439278,27669877,73020000,9840000,21121889,19756375,38700000,9840000,17143500,16551482,23510000,9840000,15228000,15045770,21860000,9840000,16742000,17336667
