date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-10-30,35260000,4490000,12561500,11946852,24120000,4490000,9920778,9550125,16680000,4490000,8570667,8402778,16680000,4490000,8638667,8371154,14700000,7080000,9738000,8970000
