date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-10-24,10330000,2150000,4346667,4207593,10320000,2150000,3943556,3778750,10320000,2150000,4029500,3836852,10310000,2690000,4297334,4078847,10310000,3680000,5558000,4600000
