date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-11-06,1200000,19540,286444,266226,1200000,19540,437370,429467,1200000,309140,512232,494366,808880,309140,460878,448690,473970,370400,432034,438600
