date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-10-20,118130000,28050000,48775056,47084877,105650000,28050000,48039667,46354250,92480000,32260000,46607000,45420556,92480000,35920000,48820667,46860385,81640000,36800000,55088000,52333334
