date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-12-30,43950000,3720000,7664334,6977346,25870000,3820000,7382223,6889750,25870000,3820000,7587500,7073519,25870000,4740000,8102000,7501924,8560000,5150000,6850000,6846667
