date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-12-13,121640000,1840000,6178945,4853272,10410000,1840000,4196778,4021375,10410000,1840000,3697834,3546667,10410000,1840000,3798667,3590770,10410000,2100000,4710000,3680000
