date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-11-27,6300000,996320,2060758,1987223,4700000,996320,1978515,1942250,4700000,996320,1965272,1922778,3160000,996320,1947878,1931924,2250000,1120000,1740000,1776667
