date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-10-18,12590000,1340000,2594445,2460556,6950000,1340000,2476889,2369625,6950000,1500000,2548334,2446112,5520000,1660000,2680000,2601924,3670000,1970000,3084000,3260000
