date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-10-27,59610000,120,11482338,10705865,59610000,120,10977898,10072750,59610000,120,11624180,10751482,30480000,4880000,12435000,11747308,12020000,4880000,7444000,6773334
