date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-11-20,13730000,1070000,3619056,3426544,9300000,1070000,3032223,2871375,8620000,1070000,3066667,2934630,8620000,2150000,3111667,2914616,8620000,2740000,4814000,4236667
