date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-09-10,6530000,843540,2280187,2196852,4350000,960020,1977667,1932500,4350000,1120000,2007167,1953334,4350000,1380000,1899000,1797308,2830000,1480000,2076000,2023334
