date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2022-01-13,30250000,2850000,8191778,7723581,30250000,4260000,8953334,8362625,16940000,4260000,8034167,7790000,16940000,4260000,8273334,7957693,16940000,5580000,9102000,7663334
