date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-12-23,16890000,2810000,5250612,5045000,16890000,2810000,5425223,5159125,16890000,2810000,5681500,5384445,8150000,2810000,4820000,4748077,5920000,4010000,4676000,4483334
