date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-09-27,6430000000,274750000,1299609223,1176634198,2090000000,274750000,735468667,695590000,2090000000,274750000,833907167,801338704,2090000000,274750000,737548667,695570385,931830000,496640000,764728000,798390000
