date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2022-01-02,1440000,92150,259525,245636,1440000,92150,270285,249638,887570,92150,253460,241205,887570,92150,289520,272026,210670,92150,168784,180367
