date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-12-26,187560,260,70030,68476,166490,30960,65263,63551,166490,30960,63042,61132,166490,36930,63987,60514,57530,40890,51492,53014
