date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-10-25,42060000,8380001,17313334,16707284,42060000,8380001,16408223,15671375,42060000,8380001,16682667,16077593,42060000,12150000,20053000,19376154,29650000,16020000,19986000,18086667
