date,max_180,min_180,mean_180,adjusted_mean_180,max_90,min_90,mean_90,adjusted_mean_90,max_60,min_60,mean_60,adjusted_mean_60,max_30,min_30,mean_30,adjusted_mean_30
2021-10-07,65370001,4590000,18686000,17753210,39720000,4590000,15916000,15169750,39720000,4590000,15820667,15001852,39680000,4590000,16705000,15786154,18260000,13830000,16172000,16256667
